delivery_region,product_id,category_name,total_demand_units,num_orders,total_sales_value,avg_ship_days,late_delivery_rate,avg_order_size,revenue_per_order,total_demand_units_original,demand_std_dev
Eastern Asia,1362,Video Games,288,205,8148.75,3.639024390243903,0.5365853658536586,1.0,39.75,205,72.0
Eastern Asia,1363,Women's Clothing,154,110,23740.200803,3.618181818181818,0.5818181818181818,1.0,215.8200073,110,38.5
Eastern Europe,37,Baseball & Softball,30,6,769.7800139200001,3.0,0.6666666666666666,3.6666666666666665,128.29666898666667,22,7.5
Eastern Europe,44,Baseball & Softball,33,10,1439.76004788,3.2,0.5,2.4,143.976004788,24,8.25
Eastern Europe,93,Lacrosse,33,10,599.7599983,3.9,0.7,2.4,59.97599983,24,8.25
Eastern Europe,116,Tennis & Racquet,32,8,1034.77002326,3.25,0.625,2.875,129.3462529075,23,8.0
Eastern Europe,134,Hockey,16,5,300.0,2.6,0.4,2.4,60.0,12,4.0
Eastern Europe,135,Hockey,35,8,550.0,4.0,0.5,3.125,68.75,25,8.75
Eastern Europe,172,Cardio Equipment,43,12,930.0,3.9166666666666665,0.75,2.583333333333333,77.5,31,10.75
Eastern Europe,191,Cardio Equipment,1180,274,83891.61003046,3.5,0.5583941605839416,3.062043795620438,306.1737592352555,839,295.0
Eastern Europe,235,Fitness Accessories,23,5,594.83000172,5.2,0.6,3.4,118.966000344,17,5.75
Eastern Europe,249,Boxing & MMA,57,11,2253.77005002,3.0,0.2727272727272727,3.727272727272727,204.88818636545452,41,14.25
Eastern Europe,273,Electronics,28,7,559.79999729,3.571428571428572,0.2857142857142857,2.857142857142857,79.97142818428571,20,7.0
Eastern Europe,276,Electronics,37,8,863.72998798,3.125,0.375,3.375,107.9662484975,27,9.25
Eastern Europe,278,Electronics,64,12,2069.54002734,3.333333333333333,0.4166666666666667,3.8333333333333335,172.461668945,46,16.0
Eastern Europe,282,Electronics,32,9,735.76999851,2.111111111111111,0.3333333333333333,2.555555555555556,81.75222205666667,23,8.0
Eastern Europe,365,Cleats,2446,566,104322.613053,3.53356890459364,0.5512367491166078,3.0724381625441697,184.3155707650177,1739,611.5
Eastern Europe,403,Men's Footwear,709,504,65514.962772,3.5912698412698414,0.5714285714285714,1.0,129.9900055,504,177.25
Eastern Europe,502,Women's Apparel,2043,484,72600.0,3.419421487603306,0.5475206611570248,3.0,150.0,1452,510.75
Eastern Europe,564,Girls' Apparel,30,7,660.0,3.142857142857143,0.5714285714285714,3.142857142857143,94.28571428571428,22,7.5
Eastern Europe,565,Girls' Apparel,43,10,2170.0,3.2,0.6,3.1,217.0,31,10.75
Eastern Europe,567,Girls' Apparel,16,5,300.0,4.0,0.6,2.4,60.0,12,4.0
Eastern Europe,572,Girls' Apparel,36,10,1039.7400168,3.8,0.5,2.6,103.97400168,26,9.0
Eastern Europe,627,Shop By Sport,980,235,27873.03037256,3.5106382978723403,0.5574468085106383,2.9659574468085106,118.60863988323403,697,245.0
Eastern Europe,642,Shop By Sport,21,4,450.0,3.5,0.5,3.75,112.5,15,5.25
Eastern Europe,703,Golf Apparel,23,6,339.8299961,3.8333333333333335,0.6666666666666666,2.833333333333333,56.63833268333334,17,5.75
Eastern Europe,728,Golf Shoes,9,4,455.0,3.75,0.5,1.75,113.75,7,2.25
Eastern Europe,771,Golf Gloves,29,11,839.7900237599999,4.090909090909091,0.9090909090909092,1.9090909090909087,76.34454761454545,21,7.25
Eastern Europe,775,Golf Gloves,28,5,199.79999731,3.2,0.4,4.0,39.959999462,20,7.0
Eastern Europe,778,Golf Gloves,25,7,449.81999773,4.571428571428571,0.7142857142857143,2.571428571428572,64.25999967571428,18,6.25
Eastern Europe,792,Golf Balls,36,8,389.73999213,3.375,0.375,3.25,48.71749901625,26,9.0
Eastern Europe,793,Golf Balls,37,6,404.7299881,3.8333333333333335,0.8333333333333334,4.5,67.45499801666666,27,9.25
Eastern Europe,797,Golf Balls,40,12,521.70999525,3.083333333333333,0.5,2.4166666666666665,43.4758329375,29,10.0
Eastern Europe,804,Golf Balls,16,5,239.87999534,4.0,0.6,2.4,47.975999068,12,4.0
Eastern Europe,810,Golf Balls,56,16,799.59999654,3.3125,0.75,2.5,49.97499978375,40,14.0
Eastern Europe,818,Electronics,37,8,1295.73004142,3.0,0.5,3.375,161.96625517750002,27,9.25
Eastern Europe,821,Electronics,32,7,1195.77003858,2.7142857142857144,0.1428571428571428,3.2857142857142856,170.8242912257143,23,8.0
Eastern Europe,822,Electronics,18,6,623.87001416,4.833333333333333,0.6666666666666666,2.1666666666666665,103.97833569333334,13,4.5
Eastern Europe,823,Electronics,35,9,1299.75004964,3.0,0.4444444444444444,2.7777777777777777,144.4166721822222,25,8.75
Eastern Europe,825,Electronics,46,10,1055.66998654,3.7,0.5,3.3,105.566998654,33,11.5
Eastern Europe,828,Electronics,46,11,1055.66999247,2.272727272727273,0.4545454545454545,3.0,95.96999931545456,33,11.5
Eastern Europe,835,Electronics,43,11,991.68998895,3.727272727272727,0.5454545454545454,2.8181818181818183,90.15363535909091,31,10.75
Eastern Europe,885,Accessories,71,13,1274.48998039,4.153846153846154,0.6153846153846154,3.923076923076923,98.03769079923076,51,17.75
Eastern Europe,886,Accessories,16,3,299.8799972,4.333333333333333,0.6666666666666666,4.0,99.95999906666668,12,4.0
Eastern Europe,893,Accessories,30,7,549.77999872,4.142857142857143,0.5714285714285714,3.142857142857143,78.53999981714286,22,7.5
Eastern Europe,897,Accessories,21,6,374.8499946,4.333333333333333,0.8333333333333334,2.5,62.4749991,15,5.25
Eastern Europe,905,Accessories,30,8,549.7799968100001,4.125,0.5,2.75,68.72249960125001,22,7.5
Eastern Europe,906,Accessories,59,14,1049.57999217,3.357142857142857,0.5,3.0,74.96999944071429,42,14.75
Eastern Europe,917,Trade-In,35,7,549.74999417,3.571428571428572,0.5714285714285714,3.571428571428572,78.53571345285715,25,8.75
Eastern Europe,924,Trade-In,21,5,239.84999656,3.4,0.6,3.0,47.969999312000006,15,5.25
Eastern Europe,926,Trade-In,26,6,303.80999564,3.333333333333333,0.5,3.1666666666666665,50.634999273333335,19,6.5
Eastern Europe,957,Camping & Hiking,447,318,95393.643498,3.3836477987421385,0.5440251572327044,1.0,299.980011,318,111.75
Eastern Europe,977,Hunting & Shooting,32,6,689.76998888,3.1666666666666665,0.3333333333333333,3.8333333333333335,114.96166481333334,23,8.0
Eastern Europe,1004,Fishing,533,379,151592.424169,3.654353562005277,0.5963060686015831,1.0,399.980011,379,133.25
Eastern Europe,1014,Indoor/Outdoor Games,2064,474,73320.65921678,3.4008438818565403,0.5337552742616034,3.09493670886076,154.6849350564979,1467,516.0
Eastern Europe,1073,Water Sports,453,322,64396.781771,3.4906832298136647,0.5683229813664596,1.0,199.9900055,322,113.25
North Africa,37,Baseball & Softball,19,5,489.860012,3.4,0.4,2.8,97.9720024,14,4.75
North Africa,44,Baseball & Softball,49,10,2099.65007016,4.9,0.8,3.5,209.965007016,35,12.25
North Africa,93,Lacrosse,40,10,724.70999711,3.8,0.6,2.9,72.470999711,29,10.0
North Africa,116,Tennis & Racquet,42,10,1349.70001586,3.6,0.6,3.0,134.97000158600002,30,10.5
North Africa,134,Hockey,28,7,500.0,2.2857142857142856,0.5714285714285714,2.857142857142857,71.42857142857143,20,7.0
North Africa,135,Hockey,18,4,286.0,2.75,0.25,3.25,71.5,13,4.5
North Africa,172,Cardio Equipment,25,7,540.0,2.857142857142857,0.4285714285714285,2.571428571428572,77.14285714285714,18,6.25
North Africa,191,Cardio Equipment,955,229,67893.20995254,3.537117903930131,0.5327510917030568,2.965065502183406,296.47689935606985,679,238.75
North Africa,235,Fitness Accessories,30,8,769.78002158,3.875,0.25,2.75,96.2225026975,22,7.5
North Africa,249,Boxing & MMA,46,9,1814.0100403,3.0,0.3333333333333333,3.6666666666666665,201.55667114444444,33,11.5
North Africa,273,Electronics,23,5,475.82999601,3.2,0.6,3.4,95.165999202,17,5.75
North Africa,276,Electronics,37,8,863.72998987,3.25,0.25,3.375,107.96624873375,27,9.25
North Africa,278,Electronics,32,8,1034.77002326,3.625,0.75,2.875,129.3462529075,23,8.0
North Africa,282,Electronics,42,9,959.69999885,3.555555555555556,0.7777777777777778,3.333333333333333,106.63333320555556,30,10.5
North Africa,365,Cleats,2065,482,88065.32247502,3.4190871369294604,0.5560165975103735,3.045643153526971,182.7081379149793,1468,516.25
North Africa,403,Men's Footwear,603,429,55765.7123595,3.5687645687645686,0.5874125874125874,1.0,129.9900055,429,150.75
North Africa,502,Women's Apparel,1539,371,54700.0,3.4474393530997305,0.5283018867924528,2.9487870619946093,147.43935309973045,1094,384.75
North Africa,564,Girls' Apparel,5,1,120.0,3.0,0.0,4.0,120.0,4,1.25
North Africa,565,Girls' Apparel,22,5,1120.0,3.8,0.2,3.2,224.0,16,5.5
North Africa,567,Girls' Apparel,19,7,350.0,4.428571428571429,0.5714285714285714,2.0,50.0,14,4.75
North Africa,572,Girls' Apparel,16,4,479.88001246,3.25,0.75,3.0,119.970003115,12,4.0
North Africa,627,Shop By Sport,758,179,21554.61038312,3.53072625698324,0.5307262569832403,3.011173184357542,120.4168177827933,539,189.5
North Africa,642,Shop By Sport,29,8,630.0,4.0,0.75,2.625,78.75,21,7.25
North Africa,703,Golf Apparel,43,10,619.68999098,3.7,0.5,3.1,61.968999098,31,10.75
North Africa,728,Golf Shoes,35,8,1625.0,3.375,0.625,3.125,203.125,25,8.75
North Africa,771,Golf Gloves,15,4,439.89000314,4.5,1.0,2.75,109.972500785,11,3.75
North Africa,775,Golf Gloves,23,6,169.829998001,3.8333333333333335,0.6666666666666666,2.833333333333333,28.304999666833336,17,5.75
North Africa,778,Golf Gloves,21,5,374.84999651,3.0,0.6,3.0,74.96999930199999,15,5.25
North Africa,792,Golf Balls,47,11,509.6599941,3.636363636363636,0.3636363636363636,3.090909090909091,46.33272673636364,34,11.75
North Africa,793,Golf Balls,11,4,119.92000007,4.25,0.5,2.0,29.9800000175,8,2.75
North Africa,797,Golf Balls,22,4,287.83999632,3.25,0.75,4.0,71.95999908,16,5.5
North Africa,804,Golf Balls,40,9,579.70998954,3.555555555555556,0.1111111111111111,3.2222222222222223,64.41222106000001,29,10.0
North Africa,810,Golf Balls,33,8,479.7599945,2.375,0.75,3.0,59.9699993125,24,8.25
North Africa,818,Electronics,19,5,671.86000434,3.2,0.6,2.8,134.372000868,14,4.75
North Africa,821,Electronics,26,6,987.81003188,3.0,0.5,3.1666666666666665,164.63500531333332,19,6.5
North Africa,822,Electronics,40,9,1391.7100027,3.555555555555556,0.5555555555555556,3.2222222222222223,154.6344447444445,29,10.0
North Africa,823,Electronics,42,8,1559.7000503,4.125,0.625,3.75,194.9625062875,30,10.5
North Africa,825,Electronics,37,9,863.7299937500001,3.2222222222222223,0.4444444444444444,3.0,95.96999930555556,27,9.25
North Africa,828,Electronics,26,7,607.81000329,3.857142857142857,0.4285714285714285,2.7142857142857144,86.83000047,19,6.5
North Africa,835,Electronics,21,5,479.8499985,3.6,0.4,3.0,95.9699997,15,5.25
North Africa,885,Accessories,46,8,824.66998457,3.375,1.0,4.125,103.08374807125,33,11.5
North Africa,886,Accessories,4,1,74.97000122,2.0,1.0,3.0,74.97000122,3,1.0
North Africa,893,Accessories,43,8,774.6899947,4.25,1.0,3.875,96.8362493375,31,10.75
North Africa,897,Accessories,32,8,574.7700004,4.25,0.875,2.875,71.84625005,23,8.0
North Africa,905,Accessories,29,8,524.78999708,4.375,0.875,2.625,65.598749635,21,7.25
North Africa,906,Accessories,40,8,724.70999134,4.25,0.625,3.625,90.5887489175,29,10.0
North Africa,917,Trade-In,11,3,175.91999621000002,2.0,0.6666666666666666,2.6666666666666665,58.63999873666668,8,2.75
North Africa,924,Trade-In,36,7,415.73998832,3.571428571428572,0.1428571428571428,3.7142857142857135,59.39142690285714,26,9.0
North Africa,926,Trade-In,33,9,383.7599964,3.7777777777777777,0.6666666666666666,2.6666666666666665,42.6399996,24,8.25
North Africa,957,Camping & Hiking,327,233,69895.342563,3.4506437768240343,0.4849785407725321,1.0,299.980011,233,81.75
North Africa,977,Hunting & Shooting,23,5,509.82999601,3.6,0.6,3.4,101.965999202,17,5.75
North Africa,1004,Fishing,448,319,127593.623509,3.2946708463949843,0.4952978056426332,1.0,399.980011,319,112.0
North Africa,1014,Indoor/Outdoor Games,1591,375,56527.37948566,3.562666666666667,0.5866666666666667,3.016,150.73967862842667,1131,397.75
North Africa,1073,Water Sports,431,307,61396.9316885,3.416938110749186,0.5244299674267101,1.0,199.9900055,307,107.75
Northern Europe,19,Soccer,11,8,999.9199832,4.25,0.625,1.0,124.9899979,8,2.75
Northern Europe,24,Soccer,21,6,1199.84998316,4.333333333333333,0.3333333333333333,2.5,199.9749971933333,15,5.25
Northern Europe,35,Baseball & Softball,2,2,319.980011,4.5,1.0,1.0,159.9900055,2,0.5
Northern Europe,37,Baseball & Softball,18,4,454.87000648,4.0,0.75,3.25,113.71750162,13,4.5
Northern Europe,44,Baseball & Softball,75,18,3239.4600944,3.7222222222222223,0.5555555555555556,3.0,179.97000524444445,54,18.75
Northern Europe,58,Basketball,9,7,2099.9299314,4.285714285714286,0.5714285714285714,1.0,299.9899902,7,2.25
Northern Europe,60,Basketball,1,1,999.9899902,5.0,1.0,1.0,999.9899902,1,0.25
Northern Europe,61,Basketball,2,2,599.9799804,4.5,1.0,1.0,299.9899902,2,0.5
Northern Europe,78,Lacrosse,35,10,2499.74997708,3.9,0.6,2.5,249.974997708,25,8.75
Northern Europe,93,Lacrosse,61,13,1099.55998785,3.8461538461538463,0.6923076923076923,3.3846153846153846,84.58153752692307,44,15.25
Northern Europe,116,Tennis & Racquet,70,17,2249.50001498,3.5294117647058822,0.5294117647058824,2.9411764705882355,132.32353029294117,50,17.5
Northern Europe,127,Hockey,5,4,1319.9599608,2.75,0.5,1.0,329.9899902,4,1.25
Northern Europe,134,Hockey,30,10,550.0,3.8,0.4,2.2,55.0,22,7.5
Northern Europe,135,Hockey,33,8,528.0,4.0,0.625,3.0,66.0,24,8.25
Northern Europe,172,Cardio Equipment,32,8,690.0,3.625,0.625,2.875,86.25,23,8.0
Northern Europe,191,Cardio Equipment,2871,684,204079.58968974,3.564327485380117,0.5365497076023392,2.9839181286549707,298.36197323061407,2041,717.75
Northern Europe,203,Strength Training,8,6,2399.9399412,3.8333333333333335,0.6666666666666666,1.0,399.9899902,6,2.0
Northern Europe,208,Strength Training,7,5,9999.94995,3.2,0.4,1.0,1999.98999,5,1.75
Northern Europe,216,Strength Training,18,13,2457.0,4.0,0.4615384615384615,1.0,189.0,13,4.5
Northern Europe,226,Fitness Accessories,4,3,1799.9699706,4.666666666666667,0.3333333333333333,1.0,599.9899902,3,1.0
Northern Europe,235,Fitness Accessories,59,13,1469.58003596,3.1538461538461537,0.3846153846153846,3.230769230769231,113.04461815076924,42,14.75
Northern Europe,249,Boxing & MMA,39,9,1539.16003422,3.7777777777777777,0.3333333333333333,3.111111111111111,171.01778158,28,9.75
Northern Europe,251,Boxing & MMA,50,10,3239.63999952,4.5,0.6,3.6,323.963999952,36,12.5
Northern Europe,258,Boxing & MMA,42,10,2849.70001212,4.7,0.7,3.0,284.970001212,30,10.5
Northern Europe,273,Electronics,59,12,1175.57998839,3.333333333333333,0.6666666666666666,3.5,97.9649990325,42,14.75
Northern Europe,276,Electronics,22,5,511.83999433,3.2,0.8,3.2,102.367998866,16,5.5
Northern Europe,278,Electronics,45,13,1439.68004984,3.5384615384615383,0.3076923076923077,2.4615384615384617,110.74461921846154,32,11.25
Northern Europe,282,Electronics,81,17,1855.41998644,2.411764705882353,0.4705882352941176,3.411764705882353,109.1423521435294,58,20.25
Northern Europe,295,Kids' Golf Clubs,30,8,2198.89997865,3.0,0.625,2.75,274.86249733125,22,7.5
Northern Europe,303,Kids' Golf Clubs,11,8,3199.9199216,3.75,0.25,1.0,399.9899902,8,2.75
Northern Europe,305,Kids' Golf Clubs,12,9,1791.0,3.888888888888889,0.7777777777777778,1.0,199.0,9,3.0
Northern Europe,306,Kids' Golf Clubs,12,4,809.9099959600001,5.0,0.5,2.25,202.47749899,9,3.0
Northern Europe,311,Kids' Golf Clubs,14,10,1099.499969,4.1,0.4,1.0,109.9499969,10,3.5
Northern Europe,359,As Seen on  TV!,54,11,3899.61001592,3.272727272727273,0.5454545454545454,3.5454545454545454,354.5100014472727,39,13.5
Northern Europe,364,Cleats,7,5,1499.949951,3.2,0.8,1.0,299.9899902,5,1.75
Northern Europe,365,Cleats,5569,1293,237440.42660176,3.4771848414539828,0.5351894818252126,3.0610982211910285,183.63528739501933,3958,1392.25
Northern Europe,403,Men's Footwear,1718,1221,158717.7967155,3.505323505323505,0.5462735462735463,1.0,129.9900055,1221,429.5
Northern Europe,502,Women's Apparel,4888,1161,173700.0,3.487510766580534,0.5254091300602929,2.992248062015504,149.6124031007752,3474,1222.0
Northern Europe,564,Girls' Apparel,63,15,1350.0,3.6,0.5333333333333333,3.0,90.0,45,15.75
Northern Europe,565,Girls' Apparel,46,15,2310.0,4.133333333333334,0.5333333333333333,2.2,154.0,33,11.5
Northern Europe,567,Girls' Apparel,64,13,1150.0,3.769230769230769,0.5384615384615384,3.5384615384615383,88.46153846153847,46,16.0
Northern Europe,572,Girls' Apparel,53,12,1519.62004072,2.75,0.4166666666666667,3.1666666666666665,126.63500339333332,38,13.25
Northern Europe,607,Trade-In,15,11,2749.8900605,4.818181818181818,0.7272727272727273,1.0,249.9900055,11,3.75
Northern Europe,625,Shop By Sport,11,8,1599.920044,3.625,0.5,1.0,199.9900055,8,2.75
Northern Europe,627,Shop By Sport,2188,517,62184.4509959,3.491295938104449,0.5589941972920697,3.007736943907157,120.2794023131528,1555,547.0
Northern Europe,642,Shop By Sport,45,11,960.0,3.8181818181818175,0.6363636363636364,2.909090909090909,87.27272727272727,32,11.25
Northern Europe,646,Men's Golf Clubs,23,6,1699.82999416,3.8333333333333335,0.6666666666666666,2.833333333333333,283.3049990266667,17,5.75
Northern Europe,647,Men's Golf Clubs,8,6,809.940033,4.833333333333333,0.8333333333333334,1.0,134.9900055,6,2.0
Northern Europe,652,Men's Golf Clubs,9,7,909.9300385,3.2857142857142856,0.4285714285714285,1.0,129.9900055,7,2.25
Northern Europe,666,Men's Golf Clubs,16,12,1319.8799748,3.583333333333333,0.5833333333333334,1.0,109.9899979,12,4.0
Northern Europe,671,Women's Golf Clubs,8,6,1259.940033,3.1666666666666665,0.6666666666666666,1.0,209.9900055,6,2.0
Northern Europe,677,Women's Golf Clubs,25,6,1799.81998446,3.0,0.6666666666666666,3.0,299.96999741,18,6.25
Northern Europe,691,Women's Golf Clubs,28,6,1599.7999878,2.833333333333333,0.3333333333333333,3.333333333333333,266.6333313,20,7.0
Northern Europe,703,Golf Apparel,29,6,419.78999137,4.5,0.8333333333333334,3.5,69.96499856166666,21,7.25
Northern Europe,705,Golf Apparel,15,11,1319.8899769,3.5454545454545454,0.4545454545454545,1.0,119.9899979,11,3.75
Northern Europe,715,Golf Apparel,18,13,1689.8700715,3.5384615384615383,0.3846153846153846,1.0,129.9900055,13,4.5
Northern Europe,724,Golf Shoes,59,12,4200.0,4.25,0.6666666666666666,3.5,350.0,42,14.75
Northern Europe,725,Golf Shoes,7,5,540.0,3.6,0.4,1.0,108.0,5,1.75
Northern Europe,728,Golf Shoes,28,7,1300.0,3.0,0.1428571428571428,2.857142857142857,185.7142857142857,20,7.0
Northern Europe,730,Golf Shoes,36,11,2080.0,3.272727272727273,0.4545454545454545,2.363636363636364,189.0909090909091,26,9.0
Northern Europe,743,Golf Bags & Carts,5,4,679.960022,4.0,1.0,1.0,169.9900055,4,1.25
Northern Europe,768,Golf Gloves,15,11,3299.8898922000003,3.636363636363636,0.4545454545454545,1.0,299.9899902,11,3.75
Northern Europe,771,Golf Gloves,36,8,1039.74002444,3.0,0.75,3.25,129.967503055,26,9.0
Northern Europe,773,Golf Gloves,8,6,1499.940033,3.5,0.5,1.0,249.9900055,6,2.0
Northern Europe,775,Golf Gloves,25,7,179.819995862,3.142857142857143,0.8571428571428571,2.571428571428572,25.68857083742857,18,6.25
Northern Europe,777,Golf Gloves,35,7,1999.7500152,4.142857142857143,0.7142857142857143,3.571428571428572,285.6785736,25,8.75
Northern Europe,778,Golf Gloves,60,15,1074.56999576,3.8666666666666663,0.4666666666666667,2.8666666666666667,71.63799971733333,43,15.0
Northern Europe,786,Golf Gloves,16,12,2159.880066,3.25,0.5,1.0,179.99000549999997,12,4.0
Northern Europe,792,Golf Balls,30,7,329.77999495,2.7142857142857144,0.4285714285714285,3.142857142857143,47.11142785,22,7.5
Northern Europe,793,Golf Balls,21,8,224.84999846,4.125,0.5,1.875,28.1062498075,15,5.25
Northern Europe,797,Golf Balls,22,6,287.84000014000003,4.333333333333333,0.6666666666666666,2.6666666666666665,47.97333335666667,16,5.5
Northern Europe,804,Golf Balls,29,6,419.78999328,4.333333333333333,0.5,3.5,69.96499888,21,7.25
Northern Europe,810,Golf Balls,23,8,339.82999991,3.5,0.375,2.125,42.47874998875,17,5.75
Northern Europe,818,Electronics,53,12,1823.6200369,3.583333333333333,0.5,3.1666666666666665,151.96833640833333,38,13.25
Northern Europe,821,Electronics,29,8,1091.79003146,3.875,0.75,2.625,136.47375393250002,21,7.25
Northern Europe,822,Electronics,45,11,1535.68003834,3.363636363636364,0.4545454545454545,2.909090909090909,139.60727621272727,32,11.25
Northern Europe,823,Electronics,32,9,1195.77003864,3.888888888888889,0.7777777777777778,2.555555555555556,132.86333762666666,23,8.0
Northern Europe,825,Electronics,35,10,799.74999228,3.5,0.7,2.5,79.974999228,25,8.75
Northern Europe,828,Electronics,32,9,735.76999859,3.111111111111111,0.5555555555555556,2.555555555555556,81.75222206555556,23,8.0
Northern Europe,835,Electronics,39,10,895.71999161,4.3,0.6,2.8,89.571999161,28,9.75
Northern Europe,845,Kids' Golf Clubs,12,9,2699.9099118000004,2.888888888888889,0.4444444444444444,1.0,299.9899902,9,3.0
Northern Europe,858,Kids' Golf Clubs,5,4,799.960022,4.75,1.0,1.0,199.9900055,4,1.25
Northern Europe,885,Accessories,28,8,499.79999918,4.0,0.5,2.5,62.4749998975,20,7.0
Northern Europe,886,Accessories,49,12,874.64998992,2.9166666666666665,0.3333333333333333,2.9166666666666665,72.88749916,35,12.25
Northern Europe,893,Accessories,33,9,599.7599944,4.777777777777778,0.7777777777777778,2.6666666666666665,66.63999937777777,24,8.25
Northern Europe,897,Accessories,25,6,449.81999196,2.6666666666666665,0.3333333333333333,3.0,74.96999866,18,6.25
Northern Europe,905,Accessories,40,9,724.7099952,3.0,0.3333333333333333,3.2222222222222223,80.52333279999999,29,10.0
Northern Europe,906,Accessories,66,14,1174.5299794,3.7142857142857135,0.6428571428571429,3.357142857142857,83.89499852857143,47,16.5
Northern Europe,917,Trade-In,49,13,769.64998992,3.3076923076923075,0.3846153846153846,2.6923076923076925,59.20384537846154,35,12.25
Northern Europe,924,Trade-In,46,12,527.66998863,3.8333333333333335,0.5833333333333334,2.75,43.972499052500005,33,11.5
Northern Europe,926,Trade-In,63,13,719.54999159,3.692307692307693,0.6153846153846154,3.4615384615384617,55.349999353076925,45,15.75
Northern Europe,957,Camping & Hiking,1111,790,236984.20869,3.518987341772152,0.529113924050633,1.0,299.980011,790,277.75
Northern Europe,977,Hunting & Shooting,57,13,1229.58999057,3.5384615384615383,0.7692307692307693,3.1538461538461537,94.58384542846154,41,14.25
Northern Europe,981,Hunting & Shooting,47,9,3366.0,3.6666666666666665,0.5555555555555556,3.7777777777777777,374.0,34,11.75
Northern Europe,982,Hunting & Shooting,11,8,1199.920044,4.0,0.5,1.0,149.9900055,8,2.75
Northern Europe,1004,Fishing,1293,919,367581.630109,3.485310119695321,0.5397170837867247,1.0,399.9800110000001,919,323.25
Northern Europe,1014,Indoor/Outdoor Games,4353,1008,154638.11841146,3.5168650793650795,0.5565476190476191,3.0694444444444446,153.4108317574008,3094,1088.25
Northern Europe,1059,Water Sports,9,7,2449.9299314,3.7142857142857135,0.5714285714285714,1.0,349.9899902,7,2.25
Northern Europe,1073,Water Sports,1128,802,160391.98441099998,3.4301745635910224,0.5386533665835411,1.0,199.9900055,802,282.0
Northern Europe,1346,Books ,73,52,1616.15999584,2.9615384615384617,0.5961538461538461,1.0,31.07999992,52,18.25
Northern Europe,1347,Baby ,26,19,1122.52003477,3.3684210526315788,0.5789473684210527,1.0,59.08000182999999,19,6.5
Northern Europe,1348,CDs ,43,31,349.98999876,3.193548387096774,0.4838709677419355,1.0,11.28999996,31,10.75
Northern Europe,1349,Cameras ,192,137,61929.4811645,3.2992700729927007,0.5255474452554745,1.0,452.0400085,137,48.0
Northern Europe,1350,Children's Clothing,140,100,35710.00061,3.53,0.64,1.0,357.1000061,100,35.0
Northern Europe,1351,Computers,104,74,111000.0,3.5135135135135136,0.4594594594594595,1.0,1500.0,74,26.0
Northern Europe,1352,Consumer Electronics,78,56,14161.2802744,3.1785714285714284,0.4285714285714285,1.0,252.8800049,56,19.5
Northern Europe,1353,Crafts,85,61,28150.280671,3.5737704918032787,0.5573770491803278,1.0,461.480011,61,21.25
Northern Europe,1354,DVDs,83,59,9698.4202891,3.542372881355932,0.5084745762711864,1.0,164.3800049,59,20.75
Oceania,37,Baseball & Softball,91,23,2274.3500401,4.130434782608695,0.6956521739130435,2.8260869565217392,98.88478435217392,65,22.75
Oceania,44,Baseball & Softball,74,15,3179.4700888800003,3.8,0.4666666666666667,3.533333333333333,211.96467259200003,53,18.5
Oceania,93,Lacrosse,68,15,1224.50998865,4.266666666666667,0.8,3.2666666666666666,81.63399924333334,49,17.0
Oceania,116,Tennis & Racquet,80,20,2564.4300496200003,3.5,0.3,2.85,128.22150248100002,57,20.0
Oceania,134,Hockey,56,17,1000.0,4.0,0.7058823529411765,2.3529411764705883,58.8235294117647,40,14.0
Oceania,135,Hockey,74,20,1166.0,4.1,0.5,2.65,58.3,53,18.5
Oceania,172,Cardio Equipment,57,14,1230.0,3.7142857142857135,0.5714285714285714,2.9285714285714284,87.85714285714286,41,14.25
Oceania,191,Cardio Equipment,2731,650,194080.58994084,3.423076923076923,0.5353846153846153,2.986153846153846,298.5855229859077,1941,682.75
Oceania,235,Fitness Accessories,54,19,1364.61004248,3.736842105263158,0.4736842105263157,2.0526315789473686,71.82158118315789,39,13.5
Oceania,249,Boxing & MMA,52,11,2033.89004522,4.090909090909091,0.5454545454545454,3.363636363636364,184.89909502,37,13.0
Oceania,273,Electronics,70,16,1399.49998271,2.75,0.4375,3.125,87.468748919375,50,17.5
Oceania,276,Electronics,122,27,2783.12997219,3.851851851851852,0.5925925925925926,3.2222222222222223,103.07888785888888,87,30.5
Oceania,278,Electronics,83,18,2654.4100338400003,3.2222222222222223,0.2777777777777778,3.2777777777777777,147.46722410222225,59,20.75
Oceania,282,Electronics,49,15,1119.64999386,2.533333333333333,0.5333333333333333,2.333333333333333,74.643332924,35,12.25
Oceania,365,Cleats,5203,1236,221843.02634472,3.550970873786408,0.5614886731391586,2.9919093851132685,179.4846491462136,3698,1300.75
Oceania,403,Men's Footwear,1606,1142,148448.586281,3.4737302977232924,0.5183887915936952,1.0,129.9900055,1142,401.5
Oceania,502,Women's Apparel,4307,1019,153050.0,3.491658488714426,0.5240431795878312,3.0039254170755645,150.1962708537782,3061,1076.75
Oceania,564,Girls' Apparel,75,18,1620.0,3.5,0.6111111111111112,3.0,90.0,54,18.75
Oceania,565,Girls' Apparel,85,17,4270.0,3.7058823529411766,0.4705882352941176,3.588235294117647,251.1764705882353,61,21.25
Oceania,567,Girls' Apparel,50,14,900.0,3.928571428571429,0.7142857142857143,2.571428571428572,64.28571428571429,36,12.5
